============================================================
[START] 2026-03-20 15:35:40 worker=3 gpu=3
CUDA_VISIBLE_DEVICES=3
base_cfg=config/base_reconst_top2.yaml
train_cfg=config/train_stage2_unfreeze_lr1e-04_aw0p10.yaml
exp_suffix=train_stage2_unfreeze_lr1e-04_aw0p10
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D512_BP3_50__train_stage2_unfreeze_lr1e-04_aw0p10
[INFO] model params: 6,815,457
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (512,)
[Epoch 001/150] train_loss=2.711201 | val_loss=7.702993 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.9s
[Epoch 002/150] train_loss=1.556523 | val_loss=1.916258 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 003/150] train_loss=1.245078 | val_loss=1.664486 | val_acc=0.7301 | best_metric=0.7301 (epoch 3) | time=12.8s
[Epoch 004/150] train_loss=1.021249 | val_loss=1.114160 | val_acc=0.7647 | best_metric=0.7647 (epoch 4) | time=13.1s
[Epoch 005/150] train_loss=0.886165 | val_loss=0.932667 | val_acc=0.8201 | best_metric=0.8201 (epoch 5) | time=11.8s
[Epoch 006/150] train_loss=0.781052 | val_loss=0.795679 | val_acc=0.7612 | best_metric=0.8201 (epoch 5) | time=10.5s
[Epoch 007/150] train_loss=0.725024 | val_loss=0.659557 | val_acc=0.8581 | best_metric=0.8581 (epoch 7) | time=11.0s
[Epoch 008/150] train_loss=0.673489 | val_loss=0.609814 | val_acc=0.8478 | best_metric=0.8581 (epoch 7) | time=9.8s
[Epoch 009/150] train_loss=0.610410 | val_loss=0.580691 | val_acc=0.8443 | best_metric=0.8581 (epoch 7) | time=11.2s
[Epoch 010/150] train_loss=0.582373 | val_loss=0.523922 | val_acc=0.8962 | best_metric=0.8962 (epoch 10) | time=16.1s
[Epoch 011/150] train_loss=0.547623 | val_loss=0.473893 | val_acc=0.8754 | best_metric=0.8962 (epoch 10) | time=13.6s
[Epoch 012/150] train_loss=0.517452 | val_loss=0.465543 | val_acc=0.8824 | best_metric=0.8962 (epoch 10) | time=13.0s
[Epoch 013/150] train_loss=0.486901 | val_loss=0.428035 | val_acc=0.8858 | best_metric=0.8962 (epoch 10) | time=11.3s
[Epoch 014/150] train_loss=0.470667 | val_loss=0.447438 | val_acc=0.8789 | best_metric=0.8962 (epoch 10) | time=11.4s
[Epoch 015/150] train_loss=0.482959 | val_loss=0.393938 | val_acc=0.9308 | best_metric=0.9308 (epoch 15) | time=93.7s
