============================================================
[START] 2026-03-20 16:07:31 worker=5 gpu=5
CUDA_VISIBLE_DEVICES=5
base_cfg=config/base_reconst_top3.yaml
train_cfg=config/train_stage2_unfreeze_lr1e-04_aw0p10.yaml
exp_suffix=train_stage2_unfreeze_lr1e-04_aw0p10
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60__train_stage2_unfreeze_lr1e-04_aw0p10
[INFO] model params: 6,421,473
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (128,)
[Epoch 001/150] train_loss=1.108349 | val_loss=1.316738 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.1s
[Epoch 002/150] train_loss=0.811203 | val_loss=0.854785 | val_acc=0.5779 | best_metric=0.5779 (epoch 2) | time=11.8s
[Epoch 003/150] train_loss=0.701855 | val_loss=0.734260 | val_acc=0.7370 | best_metric=0.7370 (epoch 3) | time=12.2s
[Epoch 004/150] train_loss=0.647256 | val_loss=0.718424 | val_acc=0.8374 | best_metric=0.8374 (epoch 4) | time=12.0s
[Epoch 005/150] train_loss=0.598156 | val_loss=0.642472 | val_acc=0.8581 | best_metric=0.8581 (epoch 5) | time=13.0s
[Epoch 006/150] train_loss=0.558319 | val_loss=0.581503 | val_acc=0.7647 | best_metric=0.8581 (epoch 5) | time=11.5s
[Epoch 007/150] train_loss=0.520210 | val_loss=0.484550 | val_acc=0.8443 | best_metric=0.8581 (epoch 5) | time=11.0s
[Epoch 008/150] train_loss=0.491871 | val_loss=0.442686 | val_acc=0.9100 | best_metric=0.9100 (epoch 8) | time=13.6s
[Epoch 009/150] train_loss=0.485179 | val_loss=0.483407 | val_acc=0.8131 | best_metric=0.9100 (epoch 8) | time=11.8s
[Epoch 010/150] train_loss=0.448677 | val_loss=0.396738 | val_acc=0.8858 | best_metric=0.9100 (epoch 8) | time=12.2s
[Epoch 011/150] train_loss=0.427646 | val_loss=0.520616 | val_acc=0.8997 | best_metric=0.9100 (epoch 8) | time=11.6s
[Epoch 012/150] train_loss=0.404860 | val_loss=0.370917 | val_acc=0.8789 | best_metric=0.9100 (epoch 8) | time=12.1s
[Epoch 013/150] train_loss=0.419934 | val_loss=0.569291 | val_acc=0.8547 | best_metric=0.9100 (epoch 8) | time=11.4s
[Epoch 014/150] train_loss=0.408346 | val_loss=0.430905 | val_acc=0.9273 | best_metric=0.9273 (epoch 14) | time=12.7s
[Epoch 015/150] train_loss=0.376998 | val_loss=0.337911 | val_acc=0.9031 | best_metric=0.9273 (epoch 14) | time=13.2s
