============================================================
[START] 2026-03-20 16:03:51 worker=4 gpu=4
CUDA_VISIBLE_DEVICES=4
base_cfg=config/base_reconst_top3.yaml
train_cfg=config/train_stage2_freeze_lr1e-04_aw0p10.yaml
exp_suffix=train_stage2_freeze_lr1e-04_aw0p10
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60__train_stage2_freeze_lr1e-04_aw0p10
[INFO] model params: 129
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (128,)
[Epoch 001/150] train_loss=1.779107 | val_loss=1.701530 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 002/150] train_loss=1.775807 | val_loss=1.746072 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.3s
[Epoch 003/150] train_loss=1.774247 | val_loss=1.708084 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.6s
[Epoch 004/150] train_loss=1.770574 | val_loss=1.703962 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.4s
[Epoch 005/150] train_loss=1.776824 | val_loss=1.702250 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.7s
[Epoch 006/150] train_loss=1.763061 | val_loss=1.678540 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.9s
[Epoch 007/150] train_loss=1.758603 | val_loss=1.700870 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.8s
[Epoch 008/150] train_loss=1.757769 | val_loss=1.671506 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.0s
[Epoch 009/150] train_loss=1.756641 | val_loss=1.660636 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.6s
[Epoch 010/150] train_loss=1.729455 | val_loss=1.640650 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.4s
[Epoch 011/150] train_loss=1.751425 | val_loss=1.633838 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 012/150] train_loss=1.739658 | val_loss=1.633150 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.5s
[Epoch 013/150] train_loss=1.731176 | val_loss=1.609835 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.8s
[Epoch 014/150] train_loss=1.726234 | val_loss=1.632235 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.6s
[Epoch 015/150] train_loss=1.744067 | val_loss=1.615063 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.6s
[Epoch 016/150] train_loss=1.725688 | val_loss=1.619146 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.9s
[Epoch 017/150] train_loss=1.739171 | val_loss=1.617614 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.2s
[Epoch 018/150] train_loss=1.734788 | val_loss=1.619635 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 019/150] train_loss=1.719793 | val_loss=1.619005 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.3s
[Epoch 020/150] train_loss=1.736382 | val_loss=1.593894 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.1s
[Epoch 021/150] train_loss=1.719251 | val_loss=1.579522 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.0s
[Epoch 022/150] train_loss=1.719134 | val_loss=1.596002 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.8s
[Epoch 023/150] train_loss=1.722289 | val_loss=1.566376 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.7s
[Epoch 024/150] train_loss=1.728825 | val_loss=1.572668 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.1s
[Epoch 025/150] train_loss=1.694738 | val_loss=1.577890 | val_acc=0.5744 | best_metric=0.5744 (epoch 25) | time=9.8s
[Epoch 026/150] train_loss=1.707107 | val_loss=1.590926 | val_acc=0.5813 | best_metric=0.5813 (epoch 26) | time=11.2s
[Epoch 027/150] train_loss=1.721916 | val_loss=1.560519 | val_acc=0.5848 | best_metric=0.5848 (epoch 27) | time=11.2s
[Epoch 028/150] train_loss=1.705570 | val_loss=1.560157 | val_acc=0.5952 | best_metric=0.5952 (epoch 28) | time=10.9s
[Epoch 029/150] train_loss=1.723350 | val_loss=1.549135 | val_acc=0.6125 | best_metric=0.6125 (epoch 29) | time=11.0s
[Epoch 030/150] train_loss=1.715101 | val_loss=1.547730 | val_acc=0.6194 | best_metric=0.6194 (epoch 30) | time=12.2s
[Epoch 031/150] train_loss=1.730463 | val_loss=1.561877 | val_acc=0.6401 | best_metric=0.6401 (epoch 31) | time=11.9s
[Epoch 032/150] train_loss=1.715698 | val_loss=1.551846 | val_acc=0.6471 | best_metric=0.6471 (epoch 32) | time=11.4s
[Epoch 033/150] train_loss=1.724477 | val_loss=1.548101 | val_acc=0.6540 | best_metric=0.6540 (epoch 33) | time=12.2s
[Epoch 034/150] train_loss=1.727224 | val_loss=1.568373 | val_acc=0.6540 | best_metric=0.6540 (epoch 33) | time=10.7s
[Epoch 035/150] train_loss=1.739628 | val_loss=1.547476 | val_acc=0.6540 | best_metric=0.6540 (epoch 33) | time=11.0s
[Epoch 036/150] train_loss=1.712553 | val_loss=1.563535 | val_acc=0.6540 | best_metric=0.6540 (epoch 33) | time=11.5s
[Epoch 037/150] train_loss=1.727365 | val_loss=1.546805 | val_acc=0.6540 | best_metric=0.6540 (epoch 33) | time=10.6s
