============================================================
[START] 2026-03-20 15:09:08 worker=3 gpu=3
CUDA_VISIBLE_DEVICES=3
base_cfg=config/base_reconst_top1.yaml
train_cfg=config/train_stage2_unfreeze_lr3e-04_aw0p10.yaml
exp_suffix=train_stage2_unfreeze_lr3e-04_aw0p10
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L5_D512_BP5_60__train_stage2_unfreeze_lr3e-04_aw0p10
[INFO] model params: 1,832,673
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (512,)
[Epoch 001/150] train_loss=0.866017 | val_loss=1.890274 | val_acc=0.7266 | best_metric=0.7266 (epoch 1) | time=9.3s
[Epoch 002/150] train_loss=0.689415 | val_loss=1.316317 | val_acc=0.4291 | best_metric=0.7266 (epoch 1) | time=10.9s
[Epoch 003/150] train_loss=0.574431 | val_loss=1.078022 | val_acc=0.4360 | best_metric=0.7266 (epoch 1) | time=10.8s
[Epoch 004/150] train_loss=0.520523 | val_loss=0.460080 | val_acc=0.9273 | best_metric=0.9273 (epoch 4) | time=10.3s
[Epoch 005/150] train_loss=0.457869 | val_loss=0.397026 | val_acc=0.9100 | best_metric=0.9273 (epoch 4) | time=10.5s
[Epoch 006/150] train_loss=0.465747 | val_loss=0.371368 | val_acc=0.8893 | best_metric=0.9273 (epoch 4) | time=10.3s
[Epoch 007/150] train_loss=0.413525 | val_loss=0.306118 | val_acc=0.9170 | best_metric=0.9273 (epoch 4) | time=10.6s
[Epoch 008/150] train_loss=0.371539 | val_loss=0.512865 | val_acc=0.8893 | best_metric=0.9273 (epoch 4) | time=10.2s
[Epoch 009/150] train_loss=0.336544 | val_loss=0.326931 | val_acc=0.9412 | best_metric=0.9412 (epoch 9) | time=10.6s
[Epoch 010/150] train_loss=0.398753 | val_loss=0.485397 | val_acc=0.9170 | best_metric=0.9412 (epoch 9) | time=9.8s
[Epoch 011/150] train_loss=0.323952 | val_loss=1.770816 | val_acc=0.4498 | best_metric=0.9412 (epoch 9) | time=10.2s
[Epoch 012/150] train_loss=0.261139 | val_loss=0.321683 | val_acc=0.9204 | best_metric=0.9412 (epoch 9) | time=11.6s
[Epoch 013/150] train_loss=0.239838 | val_loss=0.609446 | val_acc=0.8131 | best_metric=0.9412 (epoch 9) | time=10.2s
[Epoch 014/150] train_loss=0.214629 | val_loss=1.015047 | val_acc=0.8512 | best_metric=0.9412 (epoch 9) | time=10.0s
[Epoch 015/150] train_loss=0.176767 | val_loss=0.914880 | val_acc=0.8824 | best_metric=0.9412 (epoch 9) | time=10.3s
