============================================================
[START] 2026-03-20 16:08:02 worker=3 gpu=3
CUDA_VISIBLE_DEVICES=3
base_cfg=config/base_reconst_top3.yaml
train_cfg=config/train_stage2_unfreeze_lr3e-04_aw0p01.yaml
exp_suffix=train_stage2_unfreeze_lr3e-04_aw0p01
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60__train_stage2_unfreeze_lr3e-04_aw0p01
[INFO] model params: 6,421,473
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (128,)
[Epoch 001/150] train_loss=0.574743 | val_loss=0.803231 | val_acc=0.5260 | best_metric=0.5260 (epoch 1) | time=10.4s
[Epoch 002/150] train_loss=0.452127 | val_loss=0.366233 | val_acc=0.8651 | best_metric=0.8651 (epoch 2) | time=11.1s
[Epoch 003/150] train_loss=0.376990 | val_loss=0.448835 | val_acc=0.8166 | best_metric=0.8651 (epoch 2) | time=11.6s
[Epoch 004/150] train_loss=0.317522 | val_loss=0.310592 | val_acc=0.9066 | best_metric=0.9066 (epoch 4) | time=14.8s
[Epoch 005/150] train_loss=0.243415 | val_loss=0.299248 | val_acc=0.8824 | best_metric=0.9066 (epoch 4) | time=11.6s
[Epoch 006/150] train_loss=0.191678 | val_loss=0.714080 | val_acc=0.8685 | best_metric=0.9066 (epoch 4) | time=12.0s
[Epoch 007/150] train_loss=0.183426 | val_loss=0.324746 | val_acc=0.8720 | best_metric=0.9066 (epoch 4) | time=11.0s
[Epoch 008/150] train_loss=0.188934 | val_loss=0.319940 | val_acc=0.8685 | best_metric=0.9066 (epoch 4) | time=11.6s
[Epoch 009/150] train_loss=0.147587 | val_loss=0.276936 | val_acc=0.9308 | best_metric=0.9308 (epoch 9) | time=12.0s
[Epoch 010/150] train_loss=0.108512 | val_loss=0.233614 | val_acc=0.9239 | best_metric=0.9308 (epoch 9) | time=11.3s
[Epoch 011/150] train_loss=0.094687 | val_loss=0.227137 | val_acc=0.9273 | best_metric=0.9308 (epoch 9) | time=12.3s
[Epoch 012/150] train_loss=0.078835 | val_loss=0.217670 | val_acc=0.9446 | best_metric=0.9446 (epoch 12) | time=13.6s
[Epoch 013/150] train_loss=0.086561 | val_loss=0.243400 | val_acc=0.9100 | best_metric=0.9446 (epoch 12) | time=12.6s
[Epoch 014/150] train_loss=0.063888 | val_loss=0.346588 | val_acc=0.8478 | best_metric=0.9446 (epoch 12) | time=14.1s
[Epoch 015/150] train_loss=0.062954 | val_loss=0.316467 | val_acc=0.8685 | best_metric=0.9446 (epoch 12) | time=15.8s
