============================================================
[START] 2026-03-20 14:16:05 worker=1 gpu=1
CUDA_VISIBLE_DEVICES=1
base_cfg=config/base_contrast_top1.yaml
train_cfg=config/train_stage2_freeze_lr3e-04_aw0p01.yaml
exp_suffix=train_stage2_freeze_lr3e-04_aw0p01
============================================================
[SYNC] runs/hpo_stage1c_contrast/pretrain/pohang_hpo3_contrast_L6_D512_BP5_80 -> ./runs/hpo_stage2_contrast/pretrain/pohang_hpo3_contrast_L6_D512_BP5_80
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_contrast/finetune/pohang_hpo3_contrast_L6_D512_BP5_80__train_stage2_freeze_lr3e-04_aw0p01
[INFO] model params: 513
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_contrast/pretrain/pohang_hpo3_contrast_L6_D512_BP5_80/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_contrast/pretrain/pohang_hpo3_contrast_L6_D512_BP5_80/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (512,)
[Epoch 001/150] train_loss=5.430680 | val_loss=4.578231 | val_acc=0.5848 | best_metric=0.5848 (epoch 1) | time=10.9s
[Epoch 002/150] train_loss=5.351579 | val_loss=4.577948 | val_acc=0.6263 | best_metric=0.6263 (epoch 2) | time=12.6s
[Epoch 003/150] train_loss=5.265657 | val_loss=4.656187 | val_acc=0.6401 | best_metric=0.6401 (epoch 3) | time=11.1s
[Epoch 004/150] train_loss=5.322874 | val_loss=4.558628 | val_acc=0.6851 | best_metric=0.6851 (epoch 4) | time=11.2s
[Epoch 005/150] train_loss=5.277287 | val_loss=4.595638 | val_acc=0.6817 | best_metric=0.6851 (epoch 4) | time=10.2s
[Epoch 006/150] train_loss=5.250135 | val_loss=4.582495 | val_acc=0.6782 | best_metric=0.6851 (epoch 4) | time=9.7s
[Epoch 007/150] train_loss=5.246311 | val_loss=4.449563 | val_acc=0.6747 | best_metric=0.6851 (epoch 4) | time=10.6s
[Epoch 008/150] train_loss=5.254688 | val_loss=4.620817 | val_acc=0.6851 | best_metric=0.6851 (epoch 4) | time=10.3s
[Epoch 009/150] train_loss=5.249191 | val_loss=4.577867 | val_acc=0.6747 | best_metric=0.6851 (epoch 4) | time=11.3s
[Epoch 010/150] train_loss=5.278983 | val_loss=4.522610 | val_acc=0.6782 | best_metric=0.6851 (epoch 4) | time=10.5s
[Epoch 011/150] train_loss=5.209601 | val_loss=4.560113 | val_acc=0.6644 | best_metric=0.6851 (epoch 4) | time=10.5s
[Epoch 012/150] train_loss=5.226464 | val_loss=4.611825 | val_acc=0.6782 | best_metric=0.6851 (epoch 4) | time=11.0s
[Epoch 013/150] train_loss=5.237633 | val_loss=4.654198 | val_acc=0.6678 | best_metric=0.6851 (epoch 4) | time=9.7s
[Epoch 014/150] train_loss=5.189854 | val_loss=4.600910 | val_acc=0.6747 | best_metric=0.6851 (epoch 4) | time=9.7s
[Epoch 015/150] train_loss=5.153260 | val_loss=4.511515 | val_acc=0.6644 | best_metric=0.6851 (epoch 4) | time=10.3s
