============================================================
[START] 2026-03-20 15:34:56 worker=2 gpu=2
CUDA_VISIBLE_DEVICES=2
base_cfg=config/base_reconst_top2.yaml
train_cfg=config/train_stage2_freeze_lr1e-04_aw0p10.yaml
exp_suffix=train_stage2_freeze_lr1e-04_aw0p10
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D512_BP3_50__train_stage2_freeze_lr1e-04_aw0p10
[INFO] model params: 513
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D512_BP3_50/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (512,)
[Epoch 001/150] train_loss=4.715234 | val_loss=3.778672 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.0s
[Epoch 002/150] train_loss=4.595777 | val_loss=3.905498 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.2s
[Epoch 003/150] train_loss=4.667076 | val_loss=3.721975 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.2s
[Epoch 004/150] train_loss=4.733051 | val_loss=3.840926 | val_acc=0.5986 | best_metric=0.5986 (epoch 4) | time=11.5s
[Epoch 005/150] train_loss=4.799780 | val_loss=3.863168 | val_acc=0.7163 | best_metric=0.7163 (epoch 5) | time=11.0s
[Epoch 006/150] train_loss=4.740171 | val_loss=3.724414 | val_acc=0.7301 | best_metric=0.7301 (epoch 6) | time=11.7s
[Epoch 007/150] train_loss=4.755968 | val_loss=3.662527 | val_acc=0.7301 | best_metric=0.7301 (epoch 6) | time=10.7s
[Epoch 008/150] train_loss=4.593615 | val_loss=3.863296 | val_acc=0.7336 | best_metric=0.7336 (epoch 8) | time=11.6s
[Epoch 009/150] train_loss=4.675473 | val_loss=3.646653 | val_acc=0.7405 | best_metric=0.7405 (epoch 9) | time=12.2s
[Epoch 010/150] train_loss=4.729329 | val_loss=3.687722 | val_acc=0.7682 | best_metric=0.7682 (epoch 10) | time=11.4s
[Epoch 011/150] train_loss=4.712646 | val_loss=3.690052 | val_acc=0.7716 | best_metric=0.7716 (epoch 11) | time=10.5s
[Epoch 012/150] train_loss=4.707167 | val_loss=3.661078 | val_acc=0.7785 | best_metric=0.7785 (epoch 12) | time=10.5s
[Epoch 013/150] train_loss=4.615753 | val_loss=3.532610 | val_acc=0.7785 | best_metric=0.7785 (epoch 12) | time=10.6s
[Epoch 014/150] train_loss=4.774810 | val_loss=3.487969 | val_acc=0.7855 | best_metric=0.7855 (epoch 14) | time=14.7s
[Epoch 015/150] train_loss=4.652499 | val_loss=3.633628 | val_acc=0.8062 | best_metric=0.8062 (epoch 15) | time=13.0s
[Epoch 016/150] train_loss=4.480858 | val_loss=3.745108 | val_acc=0.8097 | best_metric=0.8097 (epoch 16) | time=12.1s
[Epoch 017/150] train_loss=4.661694 | val_loss=3.704811 | val_acc=0.8028 | best_metric=0.8097 (epoch 16) | time=9.6s
[Epoch 018/150] train_loss=4.745073 | val_loss=3.688813 | val_acc=0.7993 | best_metric=0.8097 (epoch 16) | time=10.8s
[Epoch 019/150] train_loss=4.858953 | val_loss=3.435996 | val_acc=0.8166 | best_metric=0.8166 (epoch 19) | time=17.6s
[Epoch 020/150] train_loss=4.691470 | val_loss=3.784733 | val_acc=0.8062 | best_metric=0.8166 (epoch 19) | time=30.2s
[Epoch 021/150] train_loss=4.723365 | val_loss=3.601240 | val_acc=0.8131 | best_metric=0.8166 (epoch 19) | time=29.9s
[Epoch 022/150] train_loss=4.666593 | val_loss=3.488855 | val_acc=0.8097 | best_metric=0.8166 (epoch 19) | time=27.0s
[Epoch 023/150] train_loss=4.765705 | val_loss=3.532142 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=21.5s
[Epoch 024/150] train_loss=4.818932 | val_loss=3.640194 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=18.5s
[Epoch 025/150] train_loss=4.610186 | val_loss=3.676973 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=15.3s
[Epoch 026/150] train_loss=4.737132 | val_loss=3.642890 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=17.1s
[Epoch 027/150] train_loss=4.636854 | val_loss=3.616591 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=18.4s
[Epoch 028/150] train_loss=4.564909 | val_loss=3.646725 | val_acc=0.8062 | best_metric=0.8166 (epoch 19) | time=12.1s
[Epoch 029/150] train_loss=4.661834 | val_loss=3.717043 | val_acc=0.8028 | best_metric=0.8166 (epoch 19) | time=17.6s
[Epoch 030/150] train_loss=4.671732 | val_loss=3.749189 | val_acc=0.8131 | best_metric=0.8166 (epoch 19) | time=10.8s
[Epoch 031/150] train_loss=4.710962 | val_loss=3.517498 | val_acc=0.8097 | best_metric=0.8166 (epoch 19) | time=13.9s
[Epoch 032/150] train_loss=4.613753 | val_loss=3.729674 | val_acc=0.8131 | best_metric=0.8166 (epoch 19) | time=10.1s
