============================================================
[START] 2026-03-20 14:43:56 worker=3 gpu=3
CUDA_VISIBLE_DEVICES=3
base_cfg=config/base_reconst_top1.yaml
train_cfg=config/train_stage2_freeze_lr3e-04_aw0p01.yaml
exp_suffix=train_stage2_freeze_lr3e-04_aw0p01
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L5_D512_BP5_60__train_stage2_freeze_lr3e-04_aw0p01
[INFO] model params: 513
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L5_D512_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (512,)
[Epoch 001/150] train_loss=0.672800 | val_loss=0.667335 | val_acc=0.5917 | best_metric=0.5917 (epoch 1) | time=10.8s
[Epoch 002/150] train_loss=0.620287 | val_loss=0.634498 | val_acc=0.7163 | best_metric=0.7163 (epoch 2) | time=10.3s
[Epoch 003/150] train_loss=0.597456 | val_loss=0.612544 | val_acc=0.7266 | best_metric=0.7266 (epoch 3) | time=10.2s
[Epoch 004/150] train_loss=0.576340 | val_loss=0.593154 | val_acc=0.7370 | best_metric=0.7370 (epoch 4) | time=9.3s
[Epoch 005/150] train_loss=0.579814 | val_loss=0.577981 | val_acc=0.7405 | best_metric=0.7405 (epoch 5) | time=10.3s
[Epoch 006/150] train_loss=0.568073 | val_loss=0.571961 | val_acc=0.7647 | best_metric=0.7647 (epoch 6) | time=9.5s
[Epoch 007/150] train_loss=0.570111 | val_loss=0.566619 | val_acc=0.7855 | best_metric=0.7855 (epoch 7) | time=9.1s
[Epoch 008/150] train_loss=0.561697 | val_loss=0.554654 | val_acc=0.8131 | best_metric=0.8131 (epoch 8) | time=10.1s
[Epoch 009/150] train_loss=0.570346 | val_loss=0.558165 | val_acc=0.7924 | best_metric=0.8131 (epoch 8) | time=10.1s
[Epoch 010/150] train_loss=0.573835 | val_loss=0.555758 | val_acc=0.8028 | best_metric=0.8131 (epoch 8) | time=9.1s
[Epoch 011/150] train_loss=0.574336 | val_loss=0.546483 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=9.8s
[Epoch 012/150] train_loss=0.559360 | val_loss=0.544503 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=9.7s
[Epoch 013/150] train_loss=0.558501 | val_loss=0.546615 | val_acc=0.8028 | best_metric=0.8131 (epoch 8) | time=10.2s
[Epoch 014/150] train_loss=0.562362 | val_loss=0.541317 | val_acc=0.8097 | best_metric=0.8131 (epoch 8) | time=10.3s
[Epoch 015/150] train_loss=0.555256 | val_loss=0.536466 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=9.9s
[Epoch 016/150] train_loss=0.564782 | val_loss=0.543503 | val_acc=0.7924 | best_metric=0.8131 (epoch 8) | time=10.4s
[Epoch 017/150] train_loss=0.548165 | val_loss=0.534395 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=10.3s
[Epoch 018/150] train_loss=0.551337 | val_loss=0.530780 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=10.5s
[Epoch 019/150] train_loss=0.558451 | val_loss=0.529885 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=9.2s
[Epoch 020/150] train_loss=0.558364 | val_loss=0.529214 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=10.0s
[Epoch 021/150] train_loss=0.552769 | val_loss=0.530260 | val_acc=0.8062 | best_metric=0.8131 (epoch 8) | time=9.6s
[Epoch 022/150] train_loss=0.552277 | val_loss=0.518962 | val_acc=0.8131 | best_metric=0.8131 (epoch 8) | time=9.8s
[Epoch 023/150] train_loss=0.545582 | val_loss=0.522358 | val_acc=0.7993 | best_metric=0.8131 (epoch 8) | time=9.9s
[Epoch 024/150] train_loss=0.544181 | val_loss=0.519621 | val_acc=0.8097 | best_metric=0.8131 (epoch 8) | time=9.2s
[Epoch 025/150] train_loss=0.539823 | val_loss=0.518888 | val_acc=0.8097 | best_metric=0.8131 (epoch 8) | time=9.2s
[Epoch 026/150] train_loss=0.551213 | val_loss=0.516120 | val_acc=0.8131 | best_metric=0.8131 (epoch 8) | time=10.1s
