============================================================
[START] 2026-03-20 16:06:35 worker=0 gpu=0
CUDA_VISIBLE_DEVICES=0
base_cfg=config/base_reconst_top3.yaml
train_cfg=config/train_stage2_freeze_lr1e-04_aw0p01.yaml
exp_suffix=train_stage2_freeze_lr1e-04_aw0p01
============================================================
[SYNC] runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60 -> ./runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
/home/ted1204/MS_Detection/src/training/trainer_finetune.py:189: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(encoder_ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage2_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60__train_stage2_freeze_lr1e-04_aw0p01
[INFO] model params: 129
[DEBUG] pretrained_encoder_path = runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] loaded encoder weights from: runs/hpo_stage2_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60/best_encoder.pt
[INFO] encoder load missing keys   : 0
[INFO] encoder load unexpected keys: 0
[INFO] center_c shape: (128,)
[Epoch 001/150] train_loss=0.706763 | val_loss=0.874138 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.2s
[Epoch 002/150] train_loss=0.704317 | val_loss=0.871880 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.9s
[Epoch 003/150] train_loss=0.697274 | val_loss=0.854690 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.9s
[Epoch 004/150] train_loss=0.698394 | val_loss=0.847531 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.3s
[Epoch 005/150] train_loss=0.691673 | val_loss=0.840087 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.8s
[Epoch 006/150] train_loss=0.689219 | val_loss=0.825911 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.0s
[Epoch 007/150] train_loss=0.682886 | val_loss=0.822012 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.4s
[Epoch 008/150] train_loss=0.683475 | val_loss=0.810166 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=9.7s
[Epoch 009/150] train_loss=0.683379 | val_loss=0.805249 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.1s
[Epoch 010/150] train_loss=0.680201 | val_loss=0.797846 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.5s
[Epoch 011/150] train_loss=0.672779 | val_loss=0.787736 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.4s
[Epoch 012/150] train_loss=0.670688 | val_loss=0.781537 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.6s
[Epoch 013/150] train_loss=0.669539 | val_loss=0.775220 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.7s
[Epoch 014/150] train_loss=0.670865 | val_loss=0.770968 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=10.8s
[Epoch 015/150] train_loss=0.669144 | val_loss=0.764266 | val_acc=0.5709 | best_metric=0.5709 (epoch 1) | time=11.7s
